id,cn_name,en_name,ranking,tags,description,url
125,阿拉巴马大学伯明翰分校,University of Alabama-Birmingham,136,公立大学|阿拉巴马大学成员,阿拉巴马大学伯明翰分校（UAB），是一所位于伯明翰的公立大学，历史可追溯至1936年，现为阿拉巴马大学系统的三所盟校之一。学校开设涵盖各学科领域的学士、硕士及博士学位课程，设有11个学院。作为研究型大学，阿拉巴马大学伯明翰分校因在各学科领域，如人文中心、医学中心等，配备一流研究设施而享有盛名。该校的UAB医院是全美一级创伤中心，全美最大的医疗科学学术中心之一属于该学校。此外该大学还是全州最大的雇主，该州大约每33份工作中就有一份直接或间接与该大学有关。,https://www.compassedu.hk/univ_125_12
211,戴顿大学,University of Dayton,136,私立天主教大学|美国一级国家级大学,戴顿大学，简称“UD”，建立于1850年，是一所位于美国俄亥俄州戴顿的私立大学，是全美国最大的十所天主教大学之一。该校提供70种学术课程，是全美国第一所提供人权学士学位的大学。戴顿大学的强势学院包括工程学院、商学院、法学院等，其中以航空航天工程、企业管理等专业为最佳，在美国享有很高的学术声誉。该校校园美丽壮观，曾被评选为全美最著名的校园地标之一。,https://www.compassedu.hk/univ_211_12
235,犹他大学,University of Utah,136,美国大学协会|太平洋十二校联盟,犹他大学，简称U of U或The U，建于1850年，位于美国犹他州的盐湖城市，是一所顶尖的公立研究性大学，是犹他州最古老的高等教育机构及该州第二大公立大学。该校设有86个专业，107个以上研究学科，研究生学院包括S.J.Quinney法学院和医学院，犹他州第一所医学院。作为美国西部最著名且最古老的公立大学之一，该校拥有5位诺贝尔奖、8位麦克阿瑟奖17位美国科学院与工程院院士，是全美科研经费投资TOP50。该校是美国大学协会、太平洋十二校联盟的成员，并被卡内基高等教育机构分类归类为R1:博士大学-非常高的研究活动。,https://www.compassedu.hk/univ_235_12
256,弗吉尼亚州立联邦大学,Virginia Commonwealth University,136,公立大学,"弗吉尼亚州立联邦大学（Virginia Commonwealth University）成立于1838年，位于弗吉尼亚州州府里士满市(Richmond, VA)，是一所国家级公立研究型大学，提供本科、硕士、博士，三种学位类型。该校以其国家级的艺术、社工、医管及医学等相关科系闻名，是弗吉尼亚州内最大的大学之一，目前向30000多名学生提供62个本科学位课程，69个研究生学位课程，31个博士课程，43个证书和职业课程。大学下设16个学院，包括：政府和公共事务学院，大众传媒学院，世界研究学院，应用健康职业学院，艺术学院，商学院，牙医学院，教育学院，工程学院，医学院，护理学院，药学院等。",https://www.compassedu.hk/univ_256_12
119,俄勒冈州立大学,Oregon State University,144,太平洋十二校联盟|国际大学气候联盟,俄勒冈州立大学（OSU），创立于1868年，是美国国会利用国土资助的73所大学中的一个。该校作为全美仅有的两所获得政府赠地同时用于参与海洋、航空、能源计划的大学之一，被誉为“西海岸的MIT”。OSU坐落在美国西海岸的科瓦利斯市，该市景色怡人同时也是美国重要的高科技与金融中心，为学生提供了丰富的实习和就业资源。俄勒冈州立大学师资力量强大，教授中有12名诺贝尔奖获得者，117名美国科学院院士。该校强势专业为政治科学和商科。,https://www.compassedu.hk/univ_119_12
298,休斯敦大学,University of Houston,144,研究型大学|公立大学,休斯敦大学（UH）是美国得克萨斯州一所公立研究型大学，1927年创立，位于休斯敦市区东南方。休大选才多元，且照顾有色人种学生及经济弱势学生，被《美国新闻与世界报道》评为种族最多元化的大学之一。该大学通过其16所学院提供260个学位课程，包括商学、建筑、法律、验光学和药学专业学位课程。卡内基学术基金会将休斯敦大学评为R1：“具有最高研究活动的博士学位授予机构”之一。,https://www.compassedu.hk/univ_298_12
224,密歇根理工大学,Michigan Technological University,148,一级国家级公立大学|公立研究型大学,密歇根理工大学（MTU），成立于1885年，是一所公立理工类研究型大学。该校前身为密歇根矿业学院，创立时主要培养矿业及冶金人才，后来逐渐发展成为培养工程、科学、人文、艺术、商业等高级专业人才的全方位大学，授予学位有学士、硕士、博士，学科领域涵盖各类工程、人文、艺术、社会科学、商业、经济、资讯、森林与环境科学、自然科学等。该校临近加拿大，五大湖之一的苏必利尔湖支流流经校园，景色怡人。,https://www.compassedu.hk/univ_224_12
225,圣托马斯大学,University of St. Thomas,148,公立大学,圣托马斯大学（University of St. Thomas）建于1885年，是一所天主教的文科类区域性综合大学，其高质量的教学和研究水平在美国中西部大学中排名前列，是明尼苏达州最大的私立院校。 学校有着悠久传统的历史，和当地社区联系紧密，可以给学生提供范围广泛的就业机会。圣托马斯大学法学院在多样性方面全美排名第一，可以在攻读婚姻和家庭治疗，体育管理硕士，MBA-会计和国际商务方向的同时获得法律学位(J.D)。 MBA项目也具有自己的特色，致力于为学生提供相关的、实用的、高质量的教育经验，教学融和了课堂模拟、实习、案例分析等等，让学生在学习期间就能融入真实的商业世界。,https://www.compassedu.hk/univ_225_12
236,科罗拉多州立大学,Colorado State University,148,西部山区联盟,科罗拉多州立大学（简称CSU）是一所四年制公立大学，成立于1870年，位于美国科罗拉多州柯林斯堡，地处落基山山麓，风景怡人，学校距离科罗拉多州第一大城市丹佛65里。该校是美国著名的公立大学之一，拥有先进的教学与研究设施以及雄厚的师资力量。该校前身是一所农科学院，农科很好，其农业科学学院在美国处于前沿地位，著名的是兽医学。在大气科学、传染病学、气象学、清洁能源技术和环境科学等领域，该校也居于领先地位。,https://www.compassedu.hk/univ_236_12
321,詹姆斯麦迪逊大学,James Madison University,148,研究性公立大学,詹姆斯麦迪逊大学（简称JMU）是一所位于美国维吉尼亚州的研究型公立大学，创立于1908年。詹姆斯麦迪逊大学一直因其学术而出名。詹姆斯麦迪逊大学已经连续16年被“美国新闻与世界报道”评为美国南部硕士第一名，以及在福布斯大学排名中被评为美国公立学校第22名。詹姆斯麦迪逊大学更被美国“基普林格（Kiplinger）财经杂志”评为全美国性价比最高的公立大学第22名。,https://www.compassedu.hk/univ_321_12
126,辛辛那提大学,University of Cincinnati,152,中西部最好的公立大学,undefined,https://www.compassedu.hk/univ_126_12
212,堪萨斯大学,University of Kansas,152,美国大学协会|一级国家级大学,堪萨斯大学，简称KU，创建于1865年，是一所美国堪萨斯州的公立研究型大学，也是美国大学协会（AAU）的成员校之一。该校设有13个学院、400多个学位专业及证书课程，其中92%拥有该学术领域的最高学历与权威。学校的特殊教育专业排名全美第一，城市规划、临床心理学等专业均在全美十分知名。堪萨斯大学被《美国新闻与世界报道》评为美国前50的公立大学，福特汽车、微软、三星电子、可口可乐等知名企业纷纷选择与KU师生联手开发最先进的技术。,https://www.compassedu.hk/univ_212_12
228,克拉克森大学,Clarkson University,152,国家一级大学|私立大学,克拉克森大学创建于1896年，位于美国纽约州波茨坦，属于国家一级大学，是一所历史悠久的综合性私立大学。克拉克森大学是独立技术大学联合会17个成员中的一位，该联合会是全美最著名的科技大学组织之一。该校囊括课程广泛的高等教育，提供本科到博士学位，以理科见长。该校的主要科研机构有：国家航空和宇宙航行局的分支机构、商业发展研究中心、高级材料研究中心等。,https://www.compassedu.hk/univ_228_12
234,肯塔基大学,University of Kentucky,152,公立研究型大学|一级国家级大学,肯塔基大学，简称UK，创办于1865年，是美国公立研究型大学，位于美国肯塔基州的列克星顿市，是肯塔基州最大的大学，和路易斯维尔大学是肯塔基州内仅有的两所研究型大学。肯塔基大学设有15个学院和一个医学中心，开设约200个专业，其中药剂学院、医护学院、法学院和詹姆斯·马丁国家政策和行政管理学院的研究生教育均在全美名列前茅。,https://www.compassedu.hk/univ_234_12
281,北卡罗来纳大学夏洛特分校,University of North Carolina—Charlotte,152,美国一级国家级大学|北卡罗来纳大学系统|公立大学,北卡罗来纳大学夏洛特分校（UNCC），是一所位于美国北卡罗来纳州夏洛特的公立研究型大学，是当地最著名的学府，科研教学和师资力量雄厚。该校创建于1946年，为北卡罗来纳大学系统的组成机构之一，也是夏洛特及周边地区最大的大学。北卡罗来纳大学夏洛特分校是北卡罗来纳大学系统的16所分校中的第4大分校，该校共设有9个学院，可提供18个博士专业、62个硕士专业和90个本科专业，所有专业均通过国家级鉴定。USNews将UNCC评为第一类国家级大学,https://www.compassedu.hk/univ_281_12
112,德保罗大学,DePaul University,165,美国一级国家级大学|全美顶尖私立大学之一|私立天主教大学,德保罗大学成立于1898年，位于美国芝加哥，是全美规模最大的天主教大学，也是美国伊利诺伊州最大的私立大学。德保罗大学十分注重教育质量，在当地乃至全美都享有盛名。师生比为1:17，93%的本科课程是少于40人的小班教学，为学生创造了更多与教师交流的机会。德保罗大学的人文科学在世界范围内声名卓著，社会科学亦受到高度赞誉。此外，计算机与数字媒体学院是全美规模最大的计算机科学研究生院，不断地为美国各大高科技公司，如微软、摩托罗拉、IBM等输送人才。,https://www.compassedu.hk/univ_112_12
114,薛顿贺尔大学,Seton Hall University,165,私立大学|综合性大学,薛顿贺尔大学，简称“SHU”，建于1856年，是美国历史最为悠久的私立大学之一，也是新泽西州规模最大的私立天主教大学，在新泽西州内排名第三。其斯德尔曼商学院、怀特海德外交与国际关系学院、文理学院以及法学院更是在全美乃至世界范围内享有很高的声誉，因其独有的精英式教育和浓厚的天主教文化而被誉为新泽西州贵族大学。,https://www.compassedu.hk/univ_114_12
122,堪萨斯州立大学,Kansas State University,165,公立大学|一级国家级大学,undefined,https://www.compassedu.hk/univ_122_12
229,迪尤肯大学,Duquesne University,165,美国一级国家级大学|私立天主教大学,迪尤肯大学，建校于1878年，是一所美国知名的四年制私立天主教大学，也是宾夕法尼亚州第一所天主教大学，在全美天主教大学中处于领先地位。杜肯大学位于美国东海岸宾夕法尼亚州的第二大城市匹兹堡的中心地带。该市是宾西法尼亚州的第二大城市，钢铁业发达，有“美国钢铁中心”之称。学校课程包括生物科学、商科会计、大众传播及美术、电脑及自然科学、教育、健康科学及社会科学。药剂学是最好的学科，学生入读最多的学科是商科和大众传播。,https://www.compassedu.hk/univ_229_12
344,西蒙斯大学,Simmons University,165,私立大学|女子学院,西蒙斯大学（Simmons University），建于1899年，位于马萨诸塞州的波士顿市中心。西蒙斯大学拥有知名的女子本科课程和男女同校的研究生课程。该校的本科和研究生课程涵盖护理与保健科学、通识教育和人文科学、商务、通信、社会工作、公共卫生、图书馆和信息科学、计算机科学、数据科学和分析学等领域。该校是国家音乐协会成员之一，受南方学校联合会(SACS)、商学院联合会(ACBSP)认证，是物理疗法认证委员会、健康联合教育认证委员会、国家音乐学院联合会成员之一。,https://www.compassedu.hk/univ_344_12
127,密西西比大学,University of Mississippi,171,公立大学|国家级大学,密西西比大学，成立于1848年，是一所位于美国密西西比州牛津市的公立综合研究型大学，是该州最大的一所大学，也是美国国家级大学。该校连续多年被卡内基基金会列为最高研究活跃度大学（R1序列）。大学下设13个学院，科目分设十分精细，开设专业覆盖工程学、商科、医学、法学、教育学、药学等诸多领域，为学生提供卓越的教育。密西西比大学毕业生与校友包括27位罗德学者、10位美国州长、5位美国参议员、一位外国首脑及一位诺贝尔奖优胜者。,https://www.compassedu.hk/univ_127_12
186,阿拉巴马大学,University of Alabama,171,公立研究型大学,阿拉巴马大学（UAB），成立于1831年，位于美国阿拉巴马州塔斯卡卢萨，是一所公立研究型大学，为世界著名的美国公立大学系统。UAB是科系非常多样化且完整的学术机构，从文学院、商学院、传播学院、教育学院、理工学院、人类环境学院、教育信息学院、社会工作学院、艺术表演学院等一应俱全，而其工程学的本科教育更是美国数一数二的学校。该校有配备齐全的教室，各式符合最新科技水准的研究实验室，校内的硬设备居全区之冠。由于所在地区的关系，阿拉巴马大学与NASA建立合作关系，在航天工程领域取得了许多备受瞩目的研究成果。,https://www.compassedu.hk/univ_186_12
227,美国天主教大学,The Catholic University of America,171,一级国家级大学,美国天主教大学（CUA）成立于1887年，1904年开始提供本科教育，位于华盛顿哥伦比亚特区，是美国天主教会官方大学，全校有九成学生都笃信天主教。该校最好的学科是历史、英文、心理学和宗教，最热门的学科则是政治学和经济学。学生选修最多的学科，分别是社会科学、工科、健康职业、商科、教育、计算机及自然科学、生物科学。CUA曾是美国大学协会的14名创始成员之一，但已在2002年退出会员资格。,https://www.compassedu.hk/univ_227_12
247,夏威夷大学马诺阿分校,University of Hawaii—Manoa,171,环太平洋大学联盟,夏威夷大学马诺阿分校是美国的一所公立大学，成立于1907年，是夏威夷大学系统中的旗舰学校，是环太平洋大学联盟成员。夏威夷大学马诺阿分校现有19个学院，包括建筑学院、地球科学技术学院、人文艺术学院、教育学院、工程学院等。该校共开设了87个本科学位、87个硕士学位和53个博士学位。开设的专业中学生选择最多的是：商业、教育、社会科学和历史学。该校图书馆总藏书量达340万册。,https://www.compassedu.hk/univ_247_12
189,塔尔萨大学,University of Tulsa,179,长老会关联大学|一级国家级大学|橡树岭大学联盟,塔尔萨大学（TU）成立于1894年，是美国的一所私立研究型大学，坐落于美国俄克拉荷马州，曾隶属于长老教会。塔尔萨大学致力于为学生提供良好的学习环境，学校师生比为1:11，平均每班19人。学校除了提供本科、硕士与博士研究生教育以外，还提供顶尖的职业教育，涵盖艺术、人文、自然科学、工程、教育学、商学、法学、护理、应用健康科学等诸多学科领域。该校化学工程、兽医和石油工程处于顶尖地位，是美国起薪最高的学科，其它优势学科还包括金融、会计、心理学、健康科学、地球科学、工程和英语等。,https://www.compassedu.hk/univ_189_12
248,路易斯维尔大学,University of Louisville,179,公立大学,路易斯维尔大学（UofL）是位于肯塔基州的一所公立研究型大学。该大学建立于1798年，当时是美国第一座市立的公共大学，也是第一批建立在美国阿勒格尼山脉西边的大学之一。路易斯维尔大学被肯塔基州议会授权为“杰出都市研究型大学”，并被卡耐基高等教育机构分类指定为“R1”博士学位授予大学：极高度研究型大学。该校提供超过200个学位项目，包括70多个本科专业、78项硕士学位课程、22项博士学位课程，以及其他相关辅修与网络课程，优势专业包括工业工程、听力学、生物科学、化学、护理学等。,https://www.compassedu.hk/univ_248_12
315,韦恩州立大学,Wayne State University,179,公立大学|综合性大学,韦恩州立大学（WSU），位于密歇根州底特律。该校成立于1868年，位于美国汽车制造业中心的底特律市，是美国著名的公立研究型大学（R1）之一。全校有13个学院，350个专业，共有3万多名学生，是美国规模最大的公立学校之一，也是密歇根州三大综合性大学之一。韦恩州立大学在学术教育界享有良好的口碑。,https://www.compassedu.hk/univ_315_12
116,阿肯色大学,University of Arkansas,189,公立大学|研究性大学,"阿肯色大学（简称UofA），是一所位于美国中南部的公立综合性研究型大学，也是整个阿肯色州的旗舰大学，学生逾25,000人。阿肯色大学共有9个学院、56个系，涵盖了自然科学、工程科学、音乐、农学、生命科学、商科、建筑、法律、教育、艺术与人文等多个研究领域。其中，学校在建筑、农学、商科、历史、工业工程、中东研究、食品科学、法律及纳米技术等领域的研究在全美享有盛誉。美国第42任总统克林顿及第67任国务卿希拉里在步入政坛前均执教于该校法学院。",https://www.compassedu.hk/univ_116_12
130,阿德菲大学,Adelphi University,189,私立综合性大学|美国纽约长岛最古老的高等学习机构,undefined,https://www.compassedu.hk/univ_130_12
226,华盛顿州立大学,Washington State University,189,美国一级国家级大学|公立研究型大学,华盛顿州立大学（WSU），成立于1890年，是美国华盛顿州资助办理的一所研究型大学，也是该州的赠地大学。它的主校位于华盛顿州东部的普尔曼，而在斯波坎、埃弗里特、三城和温哥华也设有分校。该校设有：文理、商科经济、工程建筑、农科及家政、教育、药剂、护理和兽医八个学院。学生选修最多的学科，依次是：商科管理、社会科学、工程、大众传播、健康科学，其酒店及饭店管理专业排名美国大学前5名。华盛顿州立大学是美国108所获得卡内基研究基金的大学之一，被评为“高密度研究型大学”。,https://www.compassedu.hk/univ_226_12
113,俄克拉荷马州立大学,Oklahoma State University,196,公立大学|综合研究型大学|大十二联盟,俄克拉荷马州立大学成立于1890年，是一所土地赠与大学。俄克拉荷马州立大学下设农学院、文理学院、商业管理学院、教育学院、工程学院、建筑与技术学院及人类环境科学学院，强势专业为工商行政管理、心理学。该校在美国最权威的高等教育机构评级体系——卡内基高等教育机构分类中，被评为“R1”类别，在俄克拉荷马州的最佳价值和最佳学术方面均排名第一（Niche，2024年）。根据美国国家科学基金会的数据，俄克拉荷马州立大学在2024年的研究与开发支出为16.92亿美元。,https://www.compassedu.hk/univ_113_12
237,霍夫斯特拉大学,Hofstra University,196,美国一级国家级大学|私立研究型大学,霍夫斯特拉大学，成立于1935年，是一所美国一级国家级大学和私立、无宗派的研究型高等教育机构。霍夫斯特拉大学坐落于纽约州长岛市，毗邻美国第一大城市纽约市。该校涵盖约140多种本科专业，150种研究生专业及100多种双学位课程。霍夫斯特拉大学采用小班教学，平均班级人数为22人，师生比例为1:14。学校以美术、戏剧、法律、医学和商科最为突出，新成立的电视学院更因设备齐全新颖而傲视全国，其他值得推荐的学科还有工程、计算机科学和出版研究。,https://www.compassedu.hk/univ_237_12
331,佐治亚州立大学,Georgia State University,196,国家级大学|综合类研究型大学,佐治亚州立大学（简称：GSU）是位于乔治亚州亚特兰大的一间大学，美国著名的综合性公立大学，同时也是美国东南部最主要的研究型高等学府之一。该校创立于1913年，是拥有35间学院和大学的佐治亚大学系统中的第二大之大学。作为具有全美最好的学术价值的大学之一，该校的博士学位教育跻身美国100所最好公立大学排名之列。另外，佐治亚州立大学的学生人数位居全美国大学前10名。,https://www.compassedu.hk/univ_331_12
110,新学院,The New School,200,美国新学院大学|私立大学,新学院，始建于1919年，是一所位于纽约市的美国高等教育机构，也是世界著名的左翼大学。该校历史悠久，其校舍大部分位于格林威治村一带。新学院的主要科系包含社会科学、人文学科、公共政策、美工设计和艺术音乐相关科目。该校以人文社科研究著称，其博士项目参与纽约地区九校博士联合体。此外，新学院也跟智库世界政策研究所维持密切合作关系。新学院大学的知名校友包括前以色列总统佩雷斯、前美国第一夫人罗斯福、社会学家彼得·伯格、作家杰克·凯鲁亚克等。,https://www.compassedu.hk/univ_110_12
345,泽维尔大学,Xavier University,200,高等教育机构|私立大学,泽维尔大学是一所位于美国俄亥俄州辛辛那提的私立天主教大学，成立于1831年，是美国国内第六古老的天主教大学，也是第四古老的耶稣会大学。它最初是男子学院，1969年开始接受女生入学。该校由文理科学院、社会科学学院、卫生与教育学院、威廉姆斯商学院等四所学院组成，主要提供本科课程，研究生专业则主要包括职业治疗、教育、咨询、护理、英语、神学、心理学和商科等。,https://www.compassedu.hk/univ_345_12
135,密西西比州立大学,Mississippi State University,200,美国著名国家级大学|公立研究型大学,密西西比州立大学，成立于1878年，是密西西比州招生人数最多的大学。密西西比州立大学在研究和融入国家领空方面享有盛誉，是美国联邦航空局无人机系统中心的国家领导大学，也是美国联邦航空局的无人机安全研究机构。同时，该大学是少数几所拥有美国国家安全局学术中心证书的大学之一。密西西比州立大学的创业研究计划影响力在世界久负盛名，是美国仅有的2.7%获得卡内基基金会R1级：非常高研究活动称号的大学之一，并且美国国家科学基金会也将密西西比州立大学列为国家TOP100的研究机构。,https://www.compassedu.hk/univ_135_12
137,德克萨斯理工大学,Texas Tech University,200,卡耐基第一级研究类学校,德克萨斯理工大学创建于1923年，坐落在美国德克萨斯州的拉伯克市，是一所综合类公立研究型大学。校园占地1839英亩，是全美最大的校园之一。得克萨斯理工大学设有150个大学本科、100多个硕士学位、68个博士学位教学计划，被美国卡内基高等教育机构分类列为国家级一级研究型大学（R1）。该校是大十二联盟（Big12）高校的成员，学校综合实力雄厚，最好的学科是数学、工程、化学、商科和大众传播。,https://www.compassedu.hk/univ_137_12
133,怀俄明大学,University of Wyoming,200,西部山区联盟,美国怀俄明大学，简称“UWyo”，是位于美国西部怀俄明州拉勒米的一所州立大学，为该州唯一一所提供四年制本科教育以及研究生教育的高等院校。该校基础设施齐全，交通便利，距离丹佛仅约两小时车程，治安排名位于全美前列。学校科研经费充足，专业设置全面，具有颁发从学士学位到博士学位的资质。怀俄明大学拥有精良的学习设施，包括现代化的教学演讲厅和实验室，一个藏书超过75万册的图书馆和一个大型的计算机网络系统。学生可享用室内娱乐中心、游艺室、休息厅、运动场和游泳池。,https://www.compassedu.hk/univ_133_12
250,西弗吉尼亚大学,West Virginia University,200,公立大学,西弗吉尼亚大学（WVU）是位于美国西弗吉尼亚州摩根敦的一所公立研究型大学、赠地大学，创立于1867年。除去主校区外，还在蒙哥马利有理工学院、在凯泽有波多马克学院，在查理斯顿的查理斯顿地区医疗中心有医学及牙医学院。该校是西弗吉尼亚州最具规模的大学，共设有15所学院，以工程学（特别是与能源有关的领域）和保健科学最好。,https://www.compassedu.hk/univ_250_12
245,佛罗里达理工学院,Florida Institute of Technology,200,私立大学|东南部最佳大学,佛罗里达理工学院（FIT）是位于美国佛罗里达州墨尔本的一所理工类私立大学，由美国国家航空航天局专家团队创立于1958年。佛罗里达理工学院拥有浓厚的理工科学研究氛围，以航空科学、工程科学、理科学、心理学和商业科学闻名，是外空间科学、能源动力、电气工程、飞行器、火箭及卫星领域的著名研究中心，可以授予包括24个专业的博士学位在内的180多个学位课程项目。佛罗里达理工学院的课堂设置十分考虑学生的学习效果，注重实际应用，校企结合的企业包括波音、通用、微软、美国航天中心等世界五百强公司。,https://www.compassedu.hk/univ_245_12
266,新墨西哥大学,University of New Mexico,200,西部山区联盟|公立大学,新墨西哥大学（简称UNM）建于1889年，是新墨西哥州的旗舰大学，是该州最大的公立研究型大学，也是中国教育部首批认可推荐的美国百年名校。该校设有101个本科专业、81个硕士专业，及47个博士专业，涵盖各个学科，在拉丁美洲研究、电子工程、人类学、摄影学、生物学、光学、环境生态和医学方面都位列世界强项。UNM拥有雄厚的师资力量，教师队伍中有一位诺贝尔奖获得者，两位麦克阿瑟学者，35位富布赖特学者。普林斯顿评论评选新墨西哥大学为全美最杰出的研究型大学之一。,https://www.compassedu.hk/univ_266_12
